Project Manager ICT,Energy Efficiency & Conservation Authority,"We’re looking for an experienced Project Manager to plan, resource, and manage internal ICT and data projects across EECA.",https://www.seek.co.nz/job/77879217?type=promoted&ref=search-standalone&origin=cardTitle#sol=0f2376c46b6f30d40aed16b8a2c193bf11ac0c90,,careers@eeca.govt.nz,,Auckland CBD,Auckland,"$88,870 to $104,553",2024-08-06,full-time,"He angitūtanga | The opportunity  We’re looking for an experienced Project Manager to plan, resource, and manage internal ICT and data projects across EECA, ensuring these are successfully delivered to time, within budget and scope.  An initial priority of the role will be implementing a CLM system.     He kōrero mōu | About you  To be successful in this role, you’ll have:  Experience in Project Management, including managing ICT system and data projects Strong working knowledge of project management methodologies (e.g. Prince2, Agile) The demonstrated ability to get results  Ability to work as a collaborative team member across the organisation Experience in managing vendor relationships     Ngā āhuatanga kei a mātou | What we offer  An important opportunity to join a government agency with a strong focus on delivery, to do meaningful work with motivated people that has a tangible impact on the lives of New Zealanders.   Access to a well-utilised social club An excellent working environment – with a dynamic work culture.      Mō mātou | About us  We are Te Tari Tiaki Pūngao – Guardian of the energy. This means we have a responsibility to ensure that all of New Zealand recognises that the energy we save now will be an asset to our future, in a multitude of ways. Our desired outcome is that energy users save energy, money and reduce emissions; and that energy productivity and resilience improves.  You can read more about what who we are at Who we are - About EECA | EECA     Tono ināianei | Apply now  Please find a link to the job description here:  Project Manager ICT | EECA  All applications must be sent by email, and include a CV and Cover Letter to Caishar Haribhai-Thompson at careers@eeca.govt.nz, Applications Close: 11.59pm on Thursday 22 August 2024.  Please note: We will be reviewing applications after the closing date and will be in touch as early as possible about status of your application.",Programme & Project Management (Information & Communication Technology),06/08/2024
Manager Software Development,Department of Internal Affairs,We are seeking a dynamic and experienced Manager of Software Development to establish and lead our new talented team of developers.,https://www.seek.co.nz/job/77847222?type=standout&ref=search-standalone&origin=cardTitle#sol=36d9d11117a6788eb3a8a76882b406b5a0adfcae,,dowda@dia.govt.nz,,Auckland CBD,Auckland,Competitive salary,2024-08-06,full-time,"Type: Permanent Hours: Full time Location: Wellington Business Group: Technology Services and Solutions Branch: Organisational Capability and​ Services Salary: $117,742 - $157,843  As a Manager of Software Development, you'll lead and inspire teams to deliver high-quality software solutions that meet business objectives. Your role involves overseeing the software development lifecycle, from shaping how we plan and design software, to deployment and maintenance. You'll foster a culture of innovation, mentorship, and continuous improvement within your team to drive excellence in software development practices.  Standards & best practices  Leading the software development lifecycle to build and mature it as a practice. Setting strategic goals for the team and establishing development practices to ensure alignment with business objectives and industry best practice. Implementing best practices for version control, including a strategy for repositories, branching, and code review processes to facilitate collaboration and effective management of code changes. Evaluate and select appropriate development tools, frameworks. Establish best practice CI/CD strategies for software releases. Promote the adoption of robust testing practices, including unit testing, integration testing, and automated testing.  Grow our capability  Mentoring team members, providing guidance on technical challenges, and supporting their professional growth and development. Implementing and refining development methodologies such as Agile or DevOps. Leverage DevOps practices and advocate for DevOps principles while bringing your team on the journey with training and hands on experience. Overseeing the recruitment, hiring, and professional growth of the team. Establishing and overseeing coding standards. Encouraging innovation and creativity within the team by fostering a supportive environment for experimentation, exploration of new technologies, and adoption of emerging best practices. Implement security best practices, such as secure coding principles and vulnerability scanning.  Project delivery  Provide input on technical feasibility, resource requirements, and potential risks. Provide technical guidance and support to project teams throughout the software development lifecycle. Assist in the development of estimates for capital bids and business case development.  Applications close: 5pm, Thursday, 19 August, 2024. For more information please contact: Keith O'Dowda, keith.o'dowda@dia.govt.nz Job description: To review the full job descri​ption, please click here. If you are unable to follow the link, please review the full job description on our careers website.",Product Management & Development (Information & Communication Technology),15/07/2024
"Domain Specialist (L2) - Support Office, CCS Planning, Design and Delivery",Inland Revenue,"Delivery co-ordination for our Initiatives and Releases. Co-ordination work in various workflow and IKM tools especially JIRA, ServiceNow, SharePoint.",https://www.seek.co.nz/job/77857796?type=standout&ref=search-standalone&origin=cardTitle#sol=2c77b53834e011b415be61b34dc2bce923c20b32,,Julie.Galang@ird.govt.nz,,Auckland CBD,Auckland,,2024-08-06,full-time,"Provide CCS-PDD delivery co-ordination and support Permanent, full-time role - All Inland Revenue locations considered  Mō mātou - About us  CCS Planning, Design and Delivery (PD&D) enables high quality design and delivery of integrated change. We work across systems, processes, services and workforce to achieve customer outcomes and benefits. We role model systems thinking and champion good design and innovation within the ecosystem that ensures IR is leveraging its capabilities to improve customer outcomes.  PD&D teams play a key role in planning for, prioritising, designing, scheduling, and implementing changes to systems and related business processes which IR and our customers rely on every day. The changes these teams will be collectively managing may come from policy, legislative (including remedial), technical advice, or procedural adjustments or via updates to functionality by our external suppliers and partners.  Mō te roopu - About the team  The CCS-PDD Support Office supports delivery planning and quality assurance of CCS-PDD initiatives and Releases, across all delivery phases from design to Early Life Support.  Mō te tūnga - About the role  In this role you will:  Provide Delivery co-ordination expertise for our Initiatives and Releases:  Initiative and Release risk, issues, scope and dependency capture and tracking High level and detailed initiative and Release delivery plans (using JIRA in particular), including block plans Co-ordination work in various workflow and IKM tools especially JIRA, ServiceNow, SharePoint Deployment planning and support Initiative and Release administrative support  Provide Delivery Assurance for our initiatives and Releases:  Creation and updating of Initiative and Release process documentation including templates Initiative and Release risk, issues and dependency assurance Capture, application and implementation of ongoing Lessons Learned Governance Support Adherence to Enterprise delivery standards  Mōu - About you  To be successful in this position you will be experienced in:  working in a PMO (Project, Portfolio or Programme management office) type environment project or programme co-ordination.  In your application, please include examples of how you have demonstrated the following three capabilities for the role you are applying for:  Customer Advisory - Provide high quality information, advice and services to internal and external customers by understanding each customer and providing proactive and tailored responsiveness to their needs. Quality Decision Making - Capability to use the right information and insights in the right context, at the right level and pace; making effective decisions considering impacts and independencies. Information Knowledge Management - Capability to develop, manage and secure our knowledge as a key organisational asset; sourcing, capturing, securing, sharing and effectively utilising information.  Tono mai - Apply here  Please apply online, attaching a copy of your CV, Cover Letter and the demonstration of the capabilities required to meet the role requirements. To request a copy of the Role Description or for any questions, please contact Julie.Galang@ird.govt.nz  Applications close at 5pm on Sunday, 11 August 2024.  Inland Revenue welcomes applicants from all walks of life and we want all our people to achieve their full potential. We support flexible working that meets the needs of our people and our business. Let us know if you need any information about the role or any support throughout the recruitment process","Programme & Project Management (Information & Communication Technology)
Government (Government & Defence)",29/07/2024
Project Manager ICT,Energy Efficiency & Conservation Authority,"We’re looking for an experienced Project Manager to plan, resource, and manage internal ICT and data projects across EECA.",https://www.seek.co.nz/job/77879217?type=promoted&ref=search-standalone&origin=cardTitle#sol=1a6f80d9162df80076d4c7442e9cec7faf2806b8,,careers@eeca.govt.nz,,Wellington Central,Wellington,"$150,000 – $160,000 per year",2024-08-06,full-time,"He angitūtanga | The opportunity  We’re looking for an experienced Project Manager to plan, resource, and manage internal ICT and data projects across EECA, ensuring these are successfully delivered to time, within budget and scope.  An initial priority of the role will be implementing a CLM system.     He kōrero mōu | About you  To be successful in this role, you’ll have:  Experience in Project Management, including managing ICT system and data projects Strong working knowledge of project management methodologies (e.g. Prince2, Agile) The demonstrated ability to get results  Ability to work as a collaborative team member across the organisation Experience in managing vendor relationships     Ngā āhuatanga kei a mātou | What we offer  An important opportunity to join a government agency with a strong focus on delivery, to do meaningful work with motivated people that has a tangible impact on the lives of New Zealanders.   Access to a well-utilised social club An excellent working environment – with a dynamic work culture.      Mō mātou | About us  We are Te Tari Tiaki Pūngao – Guardian of the energy. This means we have a responsibility to ensure that all of New Zealand recognises that the energy we save now will be an asset to our future, in a multitude of ways. Our desired outcome is that energy users save energy, money and reduce emissions; and that energy productivity and resilience improves.  You can read more about what who we are at Who we are - About EECA | EECA     Tono ināianei | Apply now  Please find a link to the job description here:  Project Manager ICT | EECA  All applications must be sent by email, and include a CV and Cover Letter to Caishar Haribhai-Thompson at careers@eeca.govt.nz, Applications Close: 11.59pm on Thursday 22 August 2024.  Please note: We will be reviewing applications after the closing date and will be in touch as early as possible about status of your application.",Programme & Project Management (Information & Communication Technology),06/08/2024
SQL Principal Lead,Robert Half Technology,Administering and developing business platforms to ensure optimal performance and efficiencies across our international business.,https://www.seek.co.nz/job/77877242?type=standard&ref=search-standalone&origin=cardTitle#sol=243bc52e9c35c0269d1796959cfb0a31183e5ee9,,aleks.vujovic@roberthalf.co.nz,900-0013039,Wellington Central,Wellington,,2024-08-06,full-time,"The Company This company has a vision to become the greatest distributing and marketing company of consumable electric products in New Zealand; Eventually in the APAC region.  The Role  Role is project focused, whilst leading and guiding the IT team to become known as a centre of excellence and support. Excellent verbal and written communications skills and comfortable working with all levels within the organisation and external key stakeholders. A constant drive to deliver optimal performance and best practice including developing new initiatives.  Your profile:  SQL guru, complimented with other programming languages such as C#... A business analytical mind and strong commercial sense. Responsible for Group Infrastructure - hardware, software and associated databases, working with external partners as required. PowerBI and Dax knowledge for business reporting. EDI message format knowledge (EDIFACT, X12, XML). Excellent knowledge of all other existing IT platforms including our ERP (Exonet) - understanding existing customisations and able to administer as required.  Personal Qualities  A confident leader who has the technical expertise to help develop and lead the team. Relates well to all people and cultures. Outgoing, personable and enjoys interacting with others throughout the business. Calm, considered, and comfortable with the pressure of Group IT responsibilities. Excellent prioritisation skills.   How to apply Please send your resume in Microsoft Word format by clicking on the apply button or for further information, contact Aleks in our Auckland office at aleks.vujovic@roberthalf.co.nz   Job Reference No: 06900-0013039103  By clicking 'apply', you give your express consent that Robert Half may use your personal information to process your job application and to contact you from time to time for future employment opportunities. For further information on how Robert Half processes your personal information and how to access and correct your information, please read the Robert Half privacy notice: https://www.roberthalf.co.nz/privacy-statement. Please do not submit any sensitive personal data to us in your resume (such as government ID numbers, ethnicity, gender, religion, marital status or trade union membership) as we do not collect your sensitive personal data at this time.",Database Development & Administration (Information & Communication Technology),06/08/2024
Project Manager ICT,Energy Efficiency & Conservation Authority,"We’re looking for an experienced Project Manager to plan, resource, and manage internal ICT and data projects across EECA.",https://www.seek.co.nz/job/77879217?type=promoted&ref=search-standalone&origin=cardTitle#sol=4c334fd4b056ec36082a7e4838d29c2701df7b41,,careers@eeca.govt.nz,,Ruakura,Waikato,"$110,000 - $150,000 p.a.",2024-08-06,full-time,"He angitūtanga | The opportunity  We’re looking for an experienced Project Manager to plan, resource, and manage internal ICT and data projects across EECA, ensuring these are successfully delivered to time, within budget and scope.  An initial priority of the role will be implementing a CLM system.     He kōrero mōu | About you  To be successful in this role, you’ll have:  Experience in Project Management, including managing ICT system and data projects Strong working knowledge of project management methodologies (e.g. Prince2, Agile) The demonstrated ability to get results  Ability to work as a collaborative team member across the organisation Experience in managing vendor relationships     Ngā āhuatanga kei a mātou | What we offer  An important opportunity to join a government agency with a strong focus on delivery, to do meaningful work with motivated people that has a tangible impact on the lives of New Zealanders.   Access to a well-utilised social club An excellent working environment – with a dynamic work culture.      Mō mātou | About us  We are Te Tari Tiaki Pūngao – Guardian of the energy. This means we have a responsibility to ensure that all of New Zealand recognises that the energy we save now will be an asset to our future, in a multitude of ways. Our desired outcome is that energy users save energy, money and reduce emissions; and that energy productivity and resilience improves.  You can read more about what who we are at Who we are - About EECA | EECA     Tono ināianei | Apply now  Please find a link to the job description here:  Project Manager ICT | EECA  All applications must be sent by email, and include a CV and Cover Letter to Caishar Haribhai-Thompson at careers@eeca.govt.nz, Applications Close: 11.59pm on Thursday 22 August 2024.  Please note: We will be reviewing applications after the closing date and will be in touch as early as possible about status of your application.",Programme & Project Management (Information & Communication Technology),06/08/2024
SharePoint Consultant,Robert Walters,"Our client is a leader in their field, committed to making work better through challenging themselves and valuing their team members.",https://www.seek.co.nz/job/77846624?type=standout&ref=search-standalone&origin=cardTitle#sol=55639924ca48eec9b22e81b7e3fcf8b724592128,,jack.davies@robertwalters.co.nz,,Ruakura,Waikato,"$130,000-$140,000",2024-08-06,full-time,"Our client is a leader in their field, committed to making work better through challenging themselves and valuing their team members. They pride themselves on delivering great experiences and outcomes for their customers. Their generous approach extends to each other and their customers, ensuring a positive and constructive experience for all involved. This is an opportunity to join a company that truly values its employees, offering opportunities for growth and development.  About the role:  As a SharePoint Consultant, you will play a pivotal role in managing and contributing to Microsoft 365 deployments. Your primary focus will be ensuring that customers are delighted with your services. You will provide effective relationship management with clients, leading to their satisfaction and creating business development opportunities. You will understand and apply their philosophy and business processes to client projects while also contributing to the further development of our ways of working, strategies, tactics as well as products and services. Your commitment to quality work will ensure that all reasonable wants and needs of the customer are met in a timely manner so that the customer meets their objectives. They are looking to fill multiple positions within their teams so are open to people from all experience levels.   Key Responsibilities:    Manage and contribute to Microsoft 365 deployments ensuring customer satisfaction. Provide effective relationship management with clients leading to their satisfaction and business development opportunities. Understand and apply company philosophy and business processes to client projects. Contribute to the further development of ways of working, strategy, tactics as well as products and services. Ensure that your work is of an appropriate quality meeting all reasonable wants and needs of the customer in a timely manner. Contribute to technical discussions, training, and problem solving.   Key Requirements:    A relevant tertiary qualification (Computer Science or Information Systems) Experience with SharePoint / Office 365 Microsoft certification Broad and deep knowledge of Information Architecture and Project Management Broad and deep technical skills across SharePoint & Teams Safe project management that meets client and company needs  If you are interested in learning more about these positions, or if you would like to get more understanding of the current market please email Jack at jack.davies@robertwalters.co.nz  Robert Walters endeavors to review all applications in a maximum of five working days. If you have not received correspondence in this timeframe please do not hesitate to contact Jack Davies on +64 3 363 5020.",Consultants (Information & Communication Technology),06/08/2024
Senior Technical Business Analyst,BrightSpark Recruitment,Join the NZ team of this well known global brand going through an exciting digital transformation,https://www.seek.co.nz/job/77853720?type=standout&ref=search-standalone&origin=cardTitle#sol=66ceabb10e9c1f84643f88070767ac51f5e5e89e,,,021 029 8142,Ruakura,Waikato,Competitive salary plus life and medical insurance,2024-08-06,full-time,"ABOUT THE COMPANY: A hugely successful global brand with a strong presence in New Zealand.  They have a technically talented technology team that work hard but have lots of fun doing so, and offer a great working environment and supportive leadership.  They are going through a period of digital transformation, meaning the successful BA will have a number of exciting projects to work on from day one.  ABOUT THE ROLE: We're seeking a seasoned Senior Technical IT Business Analyst with a comprehensive skill set.  This role is pivotal within the organisation, bridging the gap between business needs, technical solutions, and regulatory compliance. The ideal person will play a key role in analysing requirements, crafting detailed user stories, and creating comprehensive documentation to guide their development efforts while ensuring adherence to legal and regulatory standards.  RESPONSIBILITIES:  Collaborate closely with stakeholders across various business units to elicit, analyse, and prioritise requirements for IT projects within the automotive industry. Lead the creation of detailed user stories, ensuring they accurately capture the needs of end-users and stakeholders while considering regulatory requirements. Develop comprehensive documentation, including functional specifications, system design documents, and process flows, to guide development teams throughout the project lifecycle while ensuring compliance with applicable laws and regulations. Leverage your expertise in Salesforce design and functions to integrate Salesforce solutions into their IT ecosystem, enhancing customer relationship management and sales processes. Conduct thorough feasibility studies and risk assessments to evaluate proposed technical solutions and provide insightful recommendations while considering regulatory implications. Translate business requirements into actionable technical specifications, providing guidance and support to development teams during implementation while ensuring compliance with regulatory standards. Stay abreast of emerging technologies, industry trends, and best practices in IT, and maintain up-to-date knowledge of regulatory requirements and compliance standards. Collaborate effectively with cross-functional teams, including developers, testers, and project managers, to deliver high-quality solutions on time and within budget while ensuring regulatory compliance.  ABOUT YOU: We are looking for someone with previous Salesforce implementation experience, as well as experience working on multiple projects to replace legacy systems.  In addition you will need:  Minimum of 7 years of experience as a Business Analyst or Systems Analyst  Experience/knowledge of programming languages. Experience working with Java bespoke systems Previous experience with IBM Mainframe Proven track record of creating detailed user stories and comprehensive documentation for IT projects. Strong understanding of system design principles, software development methodologies, and Agile practices. Hands-on experience with Salesforce Exceptional analytical and problem-solving skills, with a keen attention to detail. Excellent communication and interpersonal skills, with the ability to effectively engage with stakeholders at all levels of the organization. Experience with DevOps practices and tools highly desirable Prior experience in creating technical training materials or conducting workshops  WHAT'S IN IT FOR YOU?  Competitive salary package with performance-based incentives. Comprehensive health insurance coverage and retirement benefits. Opportunities for ongoing professional development and career advancement. Vibrant and collaborative work environment that fosters creativity and innovation. WHAT'S NEXT? Don't miss out on this fantastic opportunity. Please apply ASAP, or for more information, contact Lisa Cooley on 021 029 81422",Business/Systems Analysts (Information & Communication Technology),
Project Manager ICT,Energy Efficiency & Conservation Authority,"We’re looking for an experienced Project Manager to plan, resource, and manage internal ICT and data projects across EECA.",https://www.seek.co.nz/job/77879217?type=standout&ref=search-standalone&origin=cardTitle#sol=9043f301b0aec658c4a81d2cf545ae73cbcce3ce,,careers@eeca.govt.nz,,Ruakura,Waikato,"$90,000 – $109,999 per year",2024-08-06,full-time,"He angitūtanga | The opportunity  We’re looking for an experienced Project Manager to plan, resource, and manage internal ICT and data projects across EECA, ensuring these are successfully delivered to time, within budget and scope.  An initial priority of the role will be implementing a CLM system.     He kōrero mōu | About you  To be successful in this role, you’ll have:  Experience in Project Management, including managing ICT system and data projects Strong working knowledge of project management methodologies (e.g. Prince2, Agile) The demonstrated ability to get results  Ability to work as a collaborative team member across the organisation Experience in managing vendor relationships     Ngā āhuatanga kei a mātou | What we offer  An important opportunity to join a government agency with a strong focus on delivery, to do meaningful work with motivated people that has a tangible impact on the lives of New Zealanders.   Access to a well-utilised social club An excellent working environment – with a dynamic work culture.      Mō mātou | About us  We are Te Tari Tiaki Pūngao – Guardian of the energy. This means we have a responsibility to ensure that all of New Zealand recognises that the energy we save now will be an asset to our future, in a multitude of ways. Our desired outcome is that energy users save energy, money and reduce emissions; and that energy productivity and resilience improves.  You can read more about what who we are at Who we are - About EECA | EECA     Tono ināianei | Apply now  Please find a link to the job description here:  Project Manager ICT | EECA  All applications must be sent by email, and include a CV and Cover Letter to Caishar Haribhai-Thompson at careers@eeca.govt.nz, Applications Close: 11.59pm on Thursday 22 August 2024.  Please note: We will be reviewing applications after the closing date and will be in touch as early as possible about status of your application.",Programme & Project Management (Information & Communication Technology),06/08/2024
"Domain Specialist (L2) - Support Office, CCS Planning, Design and Delivery",Inland Revenue,"Delivery co-ordination for our Initiatives and Releases. Co-ordination work in various workflow and IKM tools especially JIRA, ServiceNow, SharePoint.",https://www.seek.co.nz/job/77860633?type=standout&ref=search-standalone&origin=cardTitle#sol=26047b5432071a4a2b779851f6be66869d306050,,Julie.Galang@ird.govt.nz,,Ruakura,Waikato,,2024-08-06,full-time,"Provide CCS-PDD delivery co-ordination and support Permanent, full-time role - All Inland Revenue locations considered  Mō mātou - About us  CCS Planning, Design and Delivery (PD&D) enables high quality design and delivery of integrated change. We work across systems, processes, services and workforce to achieve customer outcomes and benefits. We role model systems thinking and champion good design and innovation within the ecosystem that ensures IR is leveraging its capabilities to improve customer outcomes.  PD&D teams play a key role in planning for, prioritising, designing, scheduling, and implementing changes to systems and related business processes which IR and our customers rely on every day. The changes these teams will be collectively managing may come from policy, legislative (including remedial), technical advice, or procedural adjustments or via updates to functionality by our external suppliers and partners.  Mō te roopu - About the team  The CCS-PDD Support Office supports delivery planning and quality assurance of CCS-PDD initiatives and Releases, across all delivery phases from design to Early Life Support.  Mō te tūnga - About the role  In this role you will:  Provide Delivery co-ordination expertise for our Initiatives and Releases:  Initiative and Release risk, issues, scope and dependency capture and tracking High level and detailed initiative and Release delivery plans (using JIRA in particular), including block plans Co-ordination work in various workflow and IKM tools especially JIRA, ServiceNow, SharePoint Deployment planning and support Initiative and Release administrative support  Provide Delivery Assurance for our initiatives and Releases:  Creation and updating of Initiative and Release process documentation including templates Initiative and Release risk, issues and dependency assurance Capture, application and implementation of ongoing Lessons Learned Governance Support Adherence to Enterprise delivery standards  Mōu - About you  To be successful in this position you will be experienced in:  working in a PMO (Project, Portfolio or Programme management office) type environment project or programme co-ordination.  In your application, please include examples of how you have demonstrated the following three capabilities for the role you are applying for:  Customer Advisory - Provide high quality information, advice and services to internal and external customers by understanding each customer and providing proactive and tailored responsiveness to their needs. Quality Decision Making - Capability to use the right information and insights in the right context, at the right level and pace; making effective decisions considering impacts and independencies. Information Knowledge Management - Capability to develop, manage and secure our knowledge as a key organisational asset; sourcing, capturing, securing, sharing and effectively utilising information.  Tono mai - Apply here  Please apply online, attaching a copy of your CV, Cover Letter and the demonstration of the capabilities required to meet the role requirements. To request a copy of the Role Description or for any questions, please contact Julie.Galang@ird.govt.nz  Applications close at 5pm on Sunday, 11 August 2024.  Inland Revenue welcomes applicants from all walks of life and we want all our people to achieve their full potential. We support flexible working that meets the needs of our people and our business. Let us know if you need any information about the role or any support throughout the recruitment process","Programme & Project Management (Information & Communication Technology)
Government (Government & Defence)",29/07/2024
