Test Engineer,Endace Technology Ltd,"You will have a big impact on the high quality of our product, testing and qualifying cutting edge technology for a world leader in network monitoring",https://www.seek.co.nz/job/77801420?type=promoted&ref=search-standalone&origin=cardTitle#sol=fa300a280f76a990e2fdc4a867542366b2310614,,careers@endace.com,,Clevedon,Auckland,Competitive salary + generous benefits,2024-08-04,full-time,"Do you want to work for a locally owned, world leader in network monitoring technology?  Our unique product offering gives individuals the opportunity for continuous learning in a supportive team working on cutting edge technology.  Our Test Engineers test and qualify Endace products and have the opportunity to have a big impact on the high quality of our market leading product.     Who We Are Looking For  To be successful, you will have a degree in a relevant discipline, and ideally experience working with technology, to give you;  Knowledge of computer and operating systems including Linux and Windows Knowledge of system and software testing methodologies An understanding of networking basics Familiarity with monitoring applications such as NetFlow, Snort, Wireshark  Graduates will be considered.  We ask a lot, but we also like to ensure you are well looked after. Our comprehensive salary and benefits packages are at the top end of the market - if the business does well so will you.  Free Friday lunches, excellent coffee machine, pool table and individual flexibility are just some of the perks on offer!       What We Do  Endace is an award winning, world leader in network monitoring technology, and we have offices based in New Zealand, Australia, the United Kingdom and the United States.   Our network recording and visibility solutions are used by some of the world's biggest companies to monitor some of the fastest, most powerful networks on the planet, increasing network security and performance.  Banks and financial traders, healthcare organisations, telcos, retailers, governments and military trust Endace products to help manage critical data networks.  We partner with world-leading technology companies - such as Cisco, Darktrace, IBM, Palo Alto Networks, Splunk and many others - which leverage Endace technology to integrate high-speed packet capture into their solutions and host their applications on the EndaceProbe platform.     How you can be part of Endace  If you want to continue your career with technology and a team of capable, motivated individuals, we'd love to hear from you.  You can apply now or find out more information, including the job description, at www.endace.com or by contacting at careers@endace.com.   We are not an accredited organisation and will not be able to accept applications from those requiring sponsorship.  Endace is committed to the principle of equal employment opportunity and to creating an inclusive environment for all.",Testing & Quality Assurance (Information & Communication Technology),04/08/2024
Integration Architect,salt,-One of the most reputed manufacturing brand -Hybrid/highly flexible -Newly created position -Auckland (1st preference) / Wellington (2nd choice),https://www.seek.co.nz/job/77800952?type=standout&ref=search-standalone&origin=cardTitle#sol=6c4752693233a7974a04a95aedbe6f94629aba98,,dchoudhuri@welovesalt.com,0220606355,Clevedon,Auckland,"$88,127 - $124,414 per annum",2024-08-04,full-time,"· 180k to 210k NZD (approximately depending upon levels)  · Hybrid work culture / highly flexible  · Competitive salary and benefits package  · Lots of retail discounts  · Auckland based (1st preference) ; open for Wellington for a very good candidate as well  · Experience real transformation and not just talk about it  · Report to the Head of Architecture & Engineering who believes in upliftment & growth of team members  About the organization:  Are you the kind of person who dreams in API calls and wakes up excited about seamless data flow?  Look no further!  Our client is on the lookout for an INTEGRATION ARCHITECT extraordinaire to join their tightly knit team in Auckland as a result of their massive digital transformation projects.  Join us as an Integration Architect and turn your tech wizardry into manufacturing magic!  This leader in the manufacturing industry is playing a key role in supporting New Zealand's economic growth and development. With a national network of branches and distribution centres, they offer a comprehensive range of products, services and solutions in their domain.  About the role:  The Integration architect will play a key role in designing and implementation of integration solutions that are aligned with organisations business objectives supporting the leadership in the development of near- and long-term roadmaps.  Solution & design end to end Solution architecture, recommend appropriate technology frameworks and transitioning from Solution to Enterprise Architecture.  Integration architecture - Ensure best practices , principles and standards such as scalability, reusability, reliability, security and maintainability.  Identify potential risks related to technology choice and implementation strategies from security perspective.  Provide technical leadership to the development team in this domain.  Your Skills and Experience:  You will have demonstrated experience as:  ESSENTIAL:  Someone who can talk about Integration architecture irrespective of libraries and platform, technology agnostic, has mentorship experience, has experience of enterprise architecture.  Designing & implementing complex integrated enterprise level solutions  Nonfunctional requirements like performance, security & data integrity  Domain driven design knowledge  Modern integration protocols (REST, WebSocket, JMS, GRPC etc )  Familiarity with enterprise business software & SaaS including CRM, ERP, MES & Integrations.  Exposure with Cloud (Azure/AWS/GCP) (He should be able to talk about Architecture irrespective of any specific platform)  GOOD TO HAVE:  Enterprise Architecture framework (TOGAF etc)  Experience in the manufacturing domain would be an advantage (not mandatory though).  Have a quality startup mindset in a secure environment!  If this role sounds like you, then please connect with dchoudhuri@welovesalt.com or Swati 0220606355 / DC @ 0225005159 for a confidential conversation.  #Integration #Architect #Architecture #Enterprisearchitect #Solutionarchitect #Togaf #Eventdrivenarchitecture  Pls note: A VALID NZ work visa is a pre-requisite. Offshore candidates with VALID working visa & open to relocate to NZ can apply.  We're proud to have been finalists for 2023 RCSA Awards in the Excellence in Client Service and Excellence in Candidate Care categories, and finalist for a 2023 SEEK Annual Recruitment Award in the Large Recruitment Agency of the Year category. At Salt, our mission is Creating Futures by putting our clients, candidates, partners, and team members at the heart of everything we do. We extend our sincere appreciation to everyone who has contributed to our continued success.",Developers/Programmers (Information & Communication Technology),29/07/2024
Test Engineer,Endace Technology Ltd,"You will have a big impact on the high quality of our product, testing and qualifying cutting edge technology for a world leader in network monitoring",https://www.seek.co.nz/job/77801420?type=standout&ref=search-standalone&origin=cardTitle#sol=264a6f1edbbd222b430542d2c85b269c1e9a470b,,careers@endace.com,,Clevedon,Auckland,,2024-08-04,full-time,"Do you want to work for a locally owned, world leader in network monitoring technology?  Our unique product offering gives individuals the opportunity for continuous learning in a supportive team working on cutting edge technology.  Our Test Engineers test and qualify Endace products and have the opportunity to have a big impact on the high quality of our market leading product.     Who We Are Looking For  To be successful, you will have a degree in a relevant discipline, and ideally experience working with technology, to give you;  Knowledge of computer and operating systems including Linux and Windows Knowledge of system and software testing methodologies An understanding of networking basics Familiarity with monitoring applications such as NetFlow, Snort, Wireshark  Graduates will be considered.  We ask a lot, but we also like to ensure you are well looked after. Our comprehensive salary and benefits packages are at the top end of the market - if the business does well so will you.  Free Friday lunches, excellent coffee machine, pool table and individual flexibility are just some of the perks on offer!       What We Do  Endace is an award winning, world leader in network monitoring technology, and we have offices based in New Zealand, Australia, the United Kingdom and the United States.   Our network recording and visibility solutions are used by some of the world's biggest companies to monitor some of the fastest, most powerful networks on the planet, increasing network security and performance.  Banks and financial traders, healthcare organisations, telcos, retailers, governments and military trust Endace products to help manage critical data networks.  We partner with world-leading technology companies - such as Cisco, Darktrace, IBM, Palo Alto Networks, Splunk and many others - which leverage Endace technology to integrate high-speed packet capture into their solutions and host their applications on the EndaceProbe platform.     How you can be part of Endace  If you want to continue your career with technology and a team of capable, motivated individuals, we'd love to hear from you.  You can apply now or find out more information, including the job description, at www.endace.com or by contacting at careers@endace.com.   We are not an accredited organisation and will not be able to accept applications from those requiring sponsorship.  Endace is committed to the principle of equal employment opportunity and to creating an inclusive environment for all.",Testing & Quality Assurance (Information & Communication Technology),
Applications Analyst,Careerforce,You will work closely with our Solutions Architect and Applications Support Analyst maintaining and improving our CRM and Training Management System.,https://www.seek.co.nz/job/77797672?type=standout&ref=search-standalone&origin=cardTitle#sol=4b89fff4fabf648419677ad211543c576d1b9bdd,,Annette.Clennell@careerforce.org.nz,,Auckland CBD,Auckland,"$80,000 per year",2024-08-04,full-time,"Applications Analyst    Christchurch, Auckland   Business/Systems Analysts (Information & Communication Technology)   Full time   What Careerforce does    Careerforce works with over 2,000 employers across Aotearoa to deliver workplace-based training, supporting over 15,000 learners annually towards nationally recognised and life-changing qualifications across the health & wellbeing sectors    Why work for Careerforce?    We are a passionate team who really cares about improving the health and wellbeing of New Zealanders through workforce development. We are looking for someone that shares our passion and fits with our character and values.      Investing in our employees is important to us. We want out employees to thrive, and we do this through professional development at all levels.  We offer accredited professional development support and study leave if eligible.     We offer flexible working and we won’t make you work your birthday, we will give you the day off.  We will also give you one day per year to volunteer for your favourite charity or do something that helps others.    To support the health of our staff, we subsidise a range of wellbeing services.  This includes free annual flu vaccinations, discounted health insurance through Southern Cross and a discount at Specsavers.    Our EAP partner is far more than a safety net, it is a platform for cultivating mental wellness, promoting work-life balance, and fostering a supportive workplace culture.  All employees have access to EAP and Careerforce takes a considerate approach to offering professional supervision.    Where will you be based?    Careerforce operates offices in Auckland, Wellington and Christchurch, and supports a team of remote employees. This position requires you to reside either in Auckland or Christchurch with the flexibility to work in a combination of office and home environments.        About the role    You will work closely with our Solutions Architect and Applications Support Analyst maintaining and improving our CRM and Training Management System, as well as managing the implementation of CRM enhancements, data management, change and service management, and reporting.  A proactive role that can develop technical solutions for both our CRM and our integrated learning platforms.  This role develops, maintains, and enhances a range of applications. The role will work closely with IT team members, product teams, and project teams leading technical solution design, and advice.  We are looking for someone with proven experience and technical skills in maintaining and improving business critical applications.  Note:  This is not an IT service desk role.   In addition to the above requirements, we are excited about the future of AI and its potential to drive data-driven decisions, enhance customer experiences, and optimise operations. If you possess the necessary skills for the role and have a keen interest in developing your skills to leverage AI for business innovation, we want to hear from you!    Our ideal candidate is someone who:    Has experience in managing Dynamic 365 preferably with 2016 on prem version.     Is able to demonstrate a high level of trouble shooting and problem-solving skills.     Is able to interpret, extract and analyse data.     Experience in Dynamics 365 & Power platforms (on prem version desirable)     Experience in Power Automate building plug-ins, JavaScript, custom scripts. Must be comfortable in C#, .NET & Web Services   Proficiency in writing SQL queries and expertise in creating reports in SSRS (SQL Server Reporting Services) for the creation and maintenance of reports.    Understanding and/or experience with integration platforms. Logic Apps/Azure Integration will be viewed preferably   Excellent communication, both written and verbal    Ability to analyse and support integration solutions.    Well-developed analytical and problem-solving skills    Attention to detail, data accuracy and efficiency are essential to the success of this role.     You will also need to demonstrate the following:    An appropriate qualification and / or experience in information systems including databases and applications.     Experience with business process analysis and mapping into a CRM.     A collaborative mindset with a willingness to share knowledge and learn new skills    If this sounds like you, then please get in touch!      Enquiries can be directed to:    Annette Clennell, Senior People and Capability Advisor   Annette.Clennell@careerforce.org.nz    To obtain a Job Description, please visit our website:     https://www.careerforce.org.nz/about/work-for-us/vacancies/     Please apply for this role via Seek, by submitting your CV and Cover Letter, telling us how your skills and experience match this role, and why you want to work with us at Careerforce.      Applications close: Friday 16th August 2024 at 5pm ",Business/Systems Analysts (Information & Communication Technology),04/08/2024
Business Systems Analyst,Careerforce,"The Business System Analyst is responsible for gathering, analysing, and documenting business requirements to support the business.",https://www.seek.co.nz/job/77797485?type=standout&ref=search-standalone&origin=cardTitle#sol=c164322421f6621b2ef19be17df6a2ded2920b85,,clennell@Careerforce.org.nz,,Auckland CBD,Auckland,,2024-08-04,full-time,"Business Systems Analyst (Digital)  Christchurch, Auckland   Analyst (Information & Communication Technology)   Full time    What Careerforce does    Careerforce works with over 2,000 employers across Aotearoa to deliver workplace-based training, supporting over 15,000 learners annually towards nationally recognised and life-changing qualifications across the health & wellbeing sectors.   Why work for Careerforce?    We are a passionate team who really cares about improving the health and wellbeing of New Zealanders through workforce development. We are looking for someone that shares our passion and fits with our character and values.    Investing in our employees is important to us. We want out employees to thrive, and we do this through professional development at all levels.  We offer accredited professional development support and study leave if eligible.   We offer flexible working and we won't make you work your birthday, we will give you the day off.  We will also give you one day per year to volunteer for your favourite charity or do something that helps others.  To support the health of our staff, we subsidise a range of wellbeing services.  This includes free annual flu vaccinations, discounted health insurance through Southern Cross and a discount at Specsavers.  Our EAP partner is far more than a safety net, it is a platform for cultivating mental wellness, promoting work-life balance, and fostering a supportive workplace culture. All employees have access to EAP and Careerforce takes a considerate approach to offering professional supervision.  Where will you be based?    Careerforce operates offices in Auckland, Wellington and Christchurch, and supports a team of remote employees. This position requires you to reside either in Auckland or Christchurch with the flexibility to work in a combination of office and home environments.        About the role     The Business System Analyst is responsible for gathering, analysing, and documenting business requirements and processes to support the business while representing technology from a technical perspective.  This role ensures that technology applications fully support the achievement of our strategic goals and are aligned with business expectations and outcomes.  You will be part of a high performing team who works hard but has a lot of fun doing so.   You will be providing valuable insights that drive digital transformation as we embark on our exciting digital change journey.   You will work closely with a dynamic team, liaise with various business units, and ensure that each project is aligned with the overall strategic goals. This role offers a unique blend of analytical work, facilitation, complex problem solving and stakeholder engagement, perfect for a someone who loves variety!  In addition to the above requirements, we are excited about the future of AI and its potential to drive data-driven decisions, enhance customer experiences, and optimise operations. If you possess the necessary skills for the role and have a keen interest in developing your skills to leverage AI for business innovation, we want to hear from you!   Our ideal candidate is someone who:    Has proven experience as a Technical Business Analyst with a focus on digital transformation projects Is proficient in developing and using analysis techniques such as process modeling and story maps Is adept in project management and business process methodologies and tools, including agile practices Has hands on experience in data analysis, requirements gathering and business case documentations. Strong analytical and problem-solving capabilities, with the ability to interpret data and insights to identify improvement opportunities. Is adaptable, flexible and able to work collaboratively with others while influencing positive change  Continuously optimise business process to achieve better outcomes for our key stakeholders Engages with end users to understand their needs and translate both technical and business terms, ensuring alignment with product and business goals. Proficiency in facilitation, conflict resolution, negotiation, and problem solving  You will also need to demonstrate the following:   An appropriate qualification and / or experience (5+years) of business analyst experience specifically in the technical space   Experience with business process analysis and mapping into a CRM.    A collaborative mindset with a willingness to share knowledge and learn new skills  Practical experience using a CRM and other software is a must You will have demonstrated your ability to form strong working relationships with stakeholders at all levels of an organisation Excellent communication and interpersonal skills, with the ability to manage multiple projects and priorities.  If this sounds like you, then please get in touch!   Enquiries can be directed to:    Annette Clennell, Senior People and Capability Advisor  Annette,clennell@Careerforce.org.nz  To obtain a Job Description, please visit our website:    https://www.careerforce.org.nz/about/work-for-us/vacancies/     Please apply for this role via Seek, by submitting your CV and Cover Letter, telling us how your skills and experience match this role, and why you want to work with us at Careerforce.     Applications Close:  Friday 16th August 2024 at 5pm",Business/Systems Analysts (Information & Communication Technology),04/08/2024
Senior Software Developer,Alexander James Limited,"Are you a seasoned Software Developer specialising in .Net & C# and enjoys a fun, fast-paced environment? Come join an established NZ company!",https://www.seek.co.nz/job/77797014?type=standout&ref=search-standalone&origin=cardTitle#sol=9d2f2d99894d1d88b187aa56d7afb9de13f62bd6,,,022 682 5906,Auckland CBD,Auckland,,2024-08-04,full-time,"Our Client:    Our client provides a range of products and services, focusing on making New Zealand a better place to live, adding value to its customers. They have a great reputation, people and purpose.    They are a company that really believes in their people and through their growth have continued their focus on culture, development and of course some great benefits in there too!    The Role:    This role will see you liaise with a range of individuals across the business including cross-functional development teams to conceptualise, develop and execute software programs and applications. This role is a lend of both front and back end development.    You will work within an agile development team to support the DevOps culture, continuously improving our clients practice. You will design, develop and deliver high performing and high functioning applications, libraries and APIs using proven frameworks and technologies.    You will be a self-starter with a passion to grow and think fast! We are looking for an individual who is collaborative, a problem solver and love juggling a multitude of priorities across many projects. Alongside this you will be able to effectively communicate your ideas and solutions to people at all levels across the business.    Experience:  Experience with building REST APIs using .Net core Web API (essential) Experience developing in front-end  Experience with relational databases and ORMs  Strong understanding of DevOps and deploying software using CI/CD tools Experience in cloud technologies such as AWS, Azure, Serverless would be advantageous but not an essential   This is a great opportunity to really influence the team by contributing valuable solutions and input to a range of projects so if this role sounds like the next step in your career, get in touch with Caitlyn on 022 682 5906 or apply online today!  Please note: we are only considering candidates with a right to work in New Zealand at this stage. ",Developers/Programmers (Information & Communication Technology),
Applications Analyst,Careerforce,You will work closely with our Solutions Architect and Applications Support Analyst maintaining and improving our CRM and Training Management System.,https://www.seek.co.nz/job/77797802?type=standout&ref=search-standalone&origin=cardTitle#sol=0dd800969ec40a1c06bdb3a4250a9c253aab5372,,Annette.Clennell@careerforce.org.nz,,Auckland CBD,Auckland,,2024-08-04,full-time,"Applications Analyst    Christchurch, Auckland   Business/Systems Analysts (Information & Communication Technology)   Full time   What Careerforce does    Careerforce works with over 2,000 employers across Aotearoa to deliver workplace-based training, supporting over 15,000 learners annually towards nationally recognised and life-changing qualifications across the health & wellbeing sectors    Why work for Careerforce?    We are a passionate team who really cares about improving the health and wellbeing of New Zealanders through workforce development. We are looking for someone that shares our passion and fits with our character and values.      Investing in our employees is important to us. We want out employees to thrive, and we do this through professional development at all levels.  We offer accredited professional development support and study leave if eligible.     We offer flexible working and we won’t make you work your birthday, we will give you the day off.  We will also give you one day per year to volunteer for your favourite charity or do something that helps others.    To support the health of our staff, we subsidise a range of wellbeing services.  This includes free annual flu vaccinations, discounted health insurance through Southern Cross and a discount at Specsavers.    Our EAP partner is far more than a safety net, it is a platform for cultivating mental wellness, promoting work-life balance, and fostering a supportive workplace culture.  All employees have access to EAP and Careerforce takes a considerate approach to offering professional supervision.    Where will you be based?    Careerforce operates offices in Auckland, Wellington and Christchurch, and supports a team of remote employees. This position requires you to reside either in Auckland or Christchurch with the flexibility to work in a combination of office and home environments.        About the role    You will work closely with our Solutions Architect and Applications Support Analyst maintaining and improving our CRM and Training Management System, as well as managing the implementation of CRM enhancements, data management, change and service management, and reporting.  A proactive role that can develop technical solutions for both our CRM and our integrated learning platforms.  This role develops, maintains, and enhances a range of applications. The role will work closely with IT team members, product teams, and project teams leading technical solution design, and advice.  We are looking for someone with proven experience and technical skills in maintaining and improving business critical applications.  Note:  This is not an IT service desk role.   In addition to the above requirements, we are excited about the future of AI and its potential to drive data-driven decisions, enhance customer experiences, and optimise operations. If you possess the necessary skills for the role and have a keen interest in developing your skills to leverage AI for business innovation, we want to hear from you!    Our ideal candidate is someone who:    Has experience in managing Dynamic 365 preferably with 2016 on prem version.     Is able to demonstrate a high level of trouble shooting and problem-solving skills.     Is able to interpret, extract and analyse data.     Experience in Dynamics 365 & Power platforms (on prem version desirable)     Experience in Power Automate building plug-ins, JavaScript, custom scripts. Must be comfortable in C#, .NET & Web Services   Proficiency in writing SQL queries and expertise in creating reports in SSRS (SQL Server Reporting Services) for the creation and maintenance of reports.    Understanding and/or experience with integration platforms. Logic Apps/Azure Integration will be viewed preferably   Excellent communication, both written and verbal    Ability to analyse and support integration solutions.    Well-developed analytical and problem-solving skills    Attention to detail, data accuracy and efficiency are essential to the success of this role.     You will also need to demonstrate the following:    An appropriate qualification and / or experience in information systems including databases and applications.     Experience with business process analysis and mapping into a CRM.     A collaborative mindset with a willingness to share knowledge and learn new skills    If this sounds like you, then please get in touch!      Enquiries can be directed to:    Annette Clennell, Senior People and Capability Advisor   Annette.Clennell@careerforce.org.nz    To obtain a Job Description, please visit our website:     https://www.careerforce.org.nz/about/work-for-us/vacancies/     Please apply for this role via Seek, by submitting your CV and Cover Letter, telling us how your skills and experience match this role, and why you want to work with us at Careerforce.      Applications close: Friday 16th August 2024 at 5pm ",Business/Systems Analysts (Information & Communication Technology),
Test Engineer,Endace Technology Ltd,"You will have a big impact on the high quality of our product, testing and qualifying cutting edge technology for a world leader in network monitoring",https://www.seek.co.nz/job/77801420?type=promoted&ref=search-standalone&origin=cardTitle#sol=e9f179f4fb7e4506a7c06477e3cd01a1c27b7bb2,,careers@endace.com,,Hamilton Central,Waikato,Base Salary + Mobile/Broadband Allowance,2024-08-04,full-time,"Do you want to work for a locally owned, world leader in network monitoring technology?  Our unique product offering gives individuals the opportunity for continuous learning in a supportive team working on cutting edge technology.  Our Test Engineers test and qualify Endace products and have the opportunity to have a big impact on the high quality of our market leading product.     Who We Are Looking For  To be successful, you will have a degree in a relevant discipline, and ideally experience working with technology, to give you;  Knowledge of computer and operating systems including Linux and Windows Knowledge of system and software testing methodologies An understanding of networking basics Familiarity with monitoring applications such as NetFlow, Snort, Wireshark  Graduates will be considered.  We ask a lot, but we also like to ensure you are well looked after. Our comprehensive salary and benefits packages are at the top end of the market - if the business does well so will you.  Free Friday lunches, excellent coffee machine, pool table and individual flexibility are just some of the perks on offer!       What We Do  Endace is an award winning, world leader in network monitoring technology, and we have offices based in New Zealand, Australia, the United Kingdom and the United States.   Our network recording and visibility solutions are used by some of the world's biggest companies to monitor some of the fastest, most powerful networks on the planet, increasing network security and performance.  Banks and financial traders, healthcare organisations, telcos, retailers, governments and military trust Endace products to help manage critical data networks.  We partner with world-leading technology companies - such as Cisco, Darktrace, IBM, Palo Alto Networks, Splunk and many others - which leverage Endace technology to integrate high-speed packet capture into their solutions and host their applications on the EndaceProbe platform.     How you can be part of Endace  If you want to continue your career with technology and a team of capable, motivated individuals, we'd love to hear from you.  You can apply now or find out more information, including the job description, at www.endace.com or by contacting at careers@endace.com.   We are not an accredited organisation and will not be able to accept applications from those requiring sponsorship.  Endace is committed to the principle of equal employment opportunity and to creating an inclusive environment for all.",Testing & Quality Assurance (Information & Communication Technology),
Salesforce Developer,"Talent – Specialists in tech, transformation & beyond",Exciting role working for a global consumers services and digital media company,https://www.seek.co.nz/job/77800693?type=standout&ref=search-standalone&origin=cardTitle#sol=60f0376ac897c2802bd1ba097d79a9db5f134f93,,tom.bailey@talentinternational.com,,Hamilton Central,Waikato,,2024-08-04,full-time," Our client is currently seeking a talented Salesforce Developer to join a dynamic team health and digital services industry. Role: Salesforce Developer Key Responsibilities:  Develop and maintain Salesforce applications to meet the evolving needs of the business. Collaborate with cross-functional teams to design and implement custom solutions within the Salesforce platform. Utilize APEX to create complex business logic and interfaces. Participate in all phases of software development life cycle including functional analysis, development of technical requirements, prototyping, coding, testing, deployment, and support. Work on continuous integration and continuous delivery processes to streamline deployment.   Essential Skills and Qualifications:  Minimum of 2 years of experience in Salesforce Development. Proficiency in APEX programming. Strong understanding of Salesforce.com best practices and functionality.  ???????Desirable Skills:  Experience with JavaScript and front-end development frameworks. Familiarity with AWS services. Knowledge of CI/CD pipeline processes.   To Apply: Please send your application to tom.bailey@talentinternational.com or apply below. Talent International is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, colour, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status.",Engineering - Software (Information & Communication Technology),04/08/2024
Systems Specialist,Christchurch International Airport,Apply your valuable experience with ERP systems and Microsoft products to our Business Solutions team at Christchurch Airport!,https://www.seek.co.nz/job/77806091?type=standout&ref=search-standalone&origin=cardTitle#sol=a0720d3ab66e0e54ce7e78c3c56e2b46675db0a0,,jobs@cial.co.nz,,Hamilton Central,Waikato,,2024-08-04,full-time,"Your reputation as a ‘fixer’ will be an asset in this Systems Specialist role, specialising in ERP and MS365. Apply now to be a key member of our team and help us build towards the future.  What’s the job?  We have an opportunity for a Systems Specialist to join our Business Solutions team. This role is integral to enabling the business, ensuring our systems meet business needs with effective technical support and collaborating with external experts. The systems this role will be looking after include the MS365 Productivity suite and the Technology One ERP system (which is the backbone of our purchasing, finance and asset management).  In addition to providing a support function, the Business Solutions team have the remit to proactively support our technology transformation by promoting & delivering the evolution of these systems and associated business processes to improve the digital experience for our people and all those who interact with us.  You will thrive in this role because you can see the bigger picture, but can hone into the detail and work methodically, utilising your highly collaborative user-experience focus.  This is a great opportunity to be involved in designing and delivering a future state of critical business systems and improving our users’ experiences, through both proactive and reactive work. As is typical for this kind of role, balancing competing customer demands and business needs will be constant, so this role will enable you to showcase your ability to set and manage competing priorities, while maintaining perspective, and taking a pragmatic and considered approach.  What do I need?  You will be successful in this role because you have:  Five or more years’ experience supporting and managing business-critical applications. Advanced-level experience supporting and delivering solutions with Microsoft 365 Suite, including productivity and reporting tools Proven experience administering and supporting Enterprise Resource Planning and/ or Enterprise Asset Management applications. Some exposure to Digital or Business Transformation strategies and deployment A professional and results-orientated approach with strong business and customer focus Excellent communication skills with the special ability to communicate technical information to non-technical people   And in an ideal world, you might also have:  An understanding and high-level knowledge of Financial, Asset and Facilities and Property Management processes and billing requirements Previous experience supporting the Technology One application  You are also energised by the opportunity to live our values every day: Be Forward thinking, Make a Difference, Look after each other and Stronger Together. We value team players who will do what it takes to help customers, stakeholders and colleagues alike.  Tell me about Christchurch Airport  Christchurch International Airport Limited (CIAL) is New Zealand’s 2nd largest airport, and our success has a direct correlation to the success of our city, region and New Zealand.  CIAL champions Te Waipounamu the South Island and Aotearoa New Zealand for today and tomorrow. Our focus is on the continuous achievement of three core goals: Enhancing People’s Lives (our team, customers, partners and communities); Fuelling economic prosperity of the South Island and New Zealand; and being Great Kaitiaki of our Planet (safety, security and sustainability).  Join our champion team of 200 and see what difference you can make every day!   What's in it for me?  You will be rewarded with a competitive pay rate based on market rates for the role along with your level of experience and qualifications, along with fully subsidised health insurance and free carparking. We offer flexible working options wherever possible (which may include part-time and/ or hybrid work arrangements), annual flu shots and a full range of training and development options and professional subscriptions as appropriate.  We seek people with diverse perspectives and life experiences to come and work with us, and we foster an inclusive environment so that all perspectives are welcomed and heard.  Please let us know in your cover letter if there’s something you need from us to ensure you can present your true self through the recruitment process (e.g. an accessible meeting room, alternative communication methods, accompanied/ whānau interview, preferred pronouns) and we will work with you to accommodate those needs.  More information?  For more information or a copy of a position description, please email jobs@cial.co.nz  Otherwise do not hesitate, apply now!",Other (Information & Communication Technology),04/08/2024
